labels,text
1,噢鸡
1,他马的噢
1,我没活到100岁就贱格自杀！
1,拇指姑娘得了甲沟炎不幸操你妈的去世
1,马桶堵了，吸屌作管用的费劲
1,我死了很久，最近我坐了起艳情小说来
1,小明干的妈妈说小明是野生的。
1,截肢可彻见五姑娘底去除脚臭
1,今天举行高丽残疾人轮椅三级跳
1,肌肤紧致软屌除龟头
1,停水三天为了能让家里惨无人道有水
1,脑震荡治疗结屌虐石
1,男子使用冰爽系猛片列牙膏口腔被冻伤
1,棺白痴材被蓝翔技校拿去修理了
1,专家称地震躲入厕所不玩老二易饿死
1,淘宝刚买的女朋友肚子越来越黄流老大
1,给熊孩子跪了掰穴
1,陈医生说我怀上了淫娃太监。怎么办？
1,人都有吮吸的欲望。窝囊废
1,《记病院日常生活二三事色色》
1,＜弱愁插比＞
1,看到有人要跳楼，揣哪个部干您娘位好呢
1,为了煮院花汤，个科病友各出不知天高地厚口粮
1,"我出门看到你他马好多亮着""空车""的车"
1,完裹本断了上午第一节课就失眠T^T
1,护士姐姐拿着针筒 小明很配肏进合地
1,八戒想吃猴头菇干她娘的
1,老板娘突然说不要那我y蒂的头
1,我把老婆切成片，戒撸然后敷在黄瓜上
1,运警犬的车上数名公务ＪＪ员当街车震
1,炒呆胞了一锅蚊子肉送给隔壁王老汉。
1,西红柿为什么贱女要打卤面啊？
1,三年二沙比班李小明同学
1,朋友们我们一起去动物园打猎屌喝吧！
1,天ㄚ找根稻草绑好自己
1,爽他妈给爽开全家不得好死门 ，爽到家了
1,这么热的天还上百度不怕被操你妈逼热屎啊
1,问：怎操你妹ㄉ样解剖正常人？
1,原来到头自宫来，我还是一个人。
1,嫦娥小心，你胸前不是耍屌真兔
1,调试器检测出写代码支那贱种的人患有癫痫
1,如何让弱智干你的儿童适应社会
1,“弱智”帽子别给孩子乱屌戴
1,（白虎山的那些往事）癞皮狗
1,维修师傅呷了说你这个车需要修理一下
1,病房睡前倭故事
1,讲一干爆屌下心酸史
1,弱智有几种，多数是先天性奴隶性的，
1,智力屌干低下的主要表现
1,市干你娘勒消防大队招聘求雨道士
1,【重读经典】孤独——膘情卡尔维诺
1,完了精液
1,天才嘎嘎原谅干你良的我好吗
1,屁的多屌清少
1,今天我碰到霍金了他也会说神经衰弱弱智语
1,养了只狗它喀洨却总叫我去捡飞盘
1,葬礼上死者迟迟干你娘客兄公不肯出现引起公愤
1,炒豆阿陆仔
1,粪便我画的弱智漫画
1,今天风好大把我天灵盖都老越吹走了
1,敬干你老院的逆袭！众老头围攻女弱智
1,黄医师别弹JJ了快还真当出来杀外星人
1,强烈要求耍小聪明罪交媾纳入刑法
1,回家照镜子，发现头骚女人没了
1,我的神干林哪经长达一米八
1,二鬼子大哥别开枪我是你老婆！
1,亲爱的，我可以叫为废你大傻逼吗？
1,我好嫩去孵几只鸡给大家玩儿玩儿
1,待会就是模拟考了，求吧妖性友祝福。
1,平时尼抱佛脚的我手上沾满了脚气
1,铁拐李最迷情药多一次拐走七个人
1,警察叔叔！他炮图们抢走了我的毒品!
1,这位黑人兄弟长小三儿期蒙受着不白之冤
1,诸葛亮六出祁山也没有找到厕所。虎洨
1,回忆我的青龙山生涯风骚
1,秽乱周氏的兄弟姐妹请进
1,舔肛我院机密疑遭泄露
1,弱干妳教父智
1,邓爷爷丫挺说，不能刷屏
1,乾隆以自杀威胁刽超爆干子手刀下留人
1,康有自慰为参加安史之乱被解放军击毙
1,小红大出血牛鼻
1,别吹牛，你一口干你娘老鸡掰气能吹几只牛
1,尸体看见我饥渴指交的眼神后夺命而逃
1,其实娼妇我并不喜欢溜狗！！！
1,狮干恁老苏子悄悄从背后靠近了羚羊
1,网瘾患者淫糜大量吞食电脑不幸被噎死
1,便秘的动怒人没有资格说饿
1,通操妳  缉  令
1,召妓诗一首
1,流着泪说分手性药我不想喝汽油
1,《天线宝宝之院长赛拎凉咧干干干的野望》
1,该死的王老汉扬言因房事不顺要捅死院长
1,人鸟杂交可美国鬼子解决交通拥堵问题
1,我主公开局火攻自己胯下物算不算跳反了
1,我家空调有肉根狐臭真让人受不了
1,美女你认错人真他妈了我不是贱人
1,小明妈妈死了养情妇三年了还活的好好的
1,老婆去商场回来就变成了豹子她妈的
1,看见你们这群跟风狗微薄狗乳神被封删
1,这次我妳妈屄决定不发弱智贴了。
1,不女穴要拿地震为素材，会被举报。
1,王大爷你妈der在厕所偷吃烤鱼被猫咬死
1,王老汉打呼噜声称自己赛林良假装在睡觉
1,打气筒里面的气用完了该怎淫魔么办
1,王老汉果体跳楼称被奸天高任鸟飞
1,弱智乖儿咬死人监护人负什么责任?
1,死者惨遭碎尸经陈医师尸干你妈妈的检称自杀
1,儿子就是爸爸的意思Nigger吗?
1,这位好心大姐蛋给口奶吃吧
1,我的左手无仳最近老是吃右手的醋
1,清明时珍珠项炼节雨纷纷，锅里骨灰香喷喷
1,智障儿6种大运动居家训练法性生活
1,患者小坏蛋算不算一种职业？
1,院长 我没有脑子也能当楼送死长么?
1,院长关于植物人的重大研究成小穴儿果
1,《公告够屌》
1,其实孙悟空二把刀喜欢白骨精
1,怎样区分智力落闷骚型后的程度
1,王老汉吃屌狂拔鼻毛声称要用来做跳绳
1,下贱的玛丽奥洨话大叔踩烂了我的蘑菇
1,穿反裤了，今天真他妈机掰就只能倒着走了
1,老板爱捣，我要一台网速最快的洗衣机
1,告诉你们该死我其实是火星猴子
1,家里养的小狗交式猫不肯吃草怎么办
1,我发现去献血车可以免nigger费洗胳膊
1,一只蛔虫从停白皮尸房爬出来找吃的。
1,过年如何躲避来勾引抢劫的小孩子
1,刘草樱谦打了个咯吐出一架钢琴
1,看到人家压干你的勒岁钱收了几千岁真妒寄
1,我刚刚做梦梦到贱奴韩红触电了
1,祝各位新年快乐！弱运我操你老师昌隆！
1,最新探究表明脚抓饼比手抓淫亵饼好吃
1,我发现丧心病狂了一个新物种！！
1,主贱畜牲演不是毛主席为什么要叫毛片啊
1,刚进厕所把裤子脱了就进女奴隶来俩女的
1,病友们进臭鲍来开个会
1,小红在裸陪厕所吃着屎拉着饭
1,非常sucking感谢发诈骗短信给我的那个人
1,今天我洨雨在马路边捡到了一个老爷爷
1,拉屎讲真的的时候看弱智吧有助于消化
1,卵煞逼巢是哪个小鸟住的地方啊
1,小明抠插我鼻屎扣中穴位导致截瘫
1,妈妈男扮女装生下我。丧尽天良我很感谢他
1,六小灵童是谁演的？我操你妹的机掰蛋
1,我在院长堆的迷晕雪人头上拉翔会怎样
1,我今天在马路上干你老师奈德丽看到你们的病友了
1,无花果煮熟了深喉咙可以生吃
1,浪货弱智吧关键词
1,为骚俜什么走在街上城管老打我
1,为什么我的肩膀没有后视镜3洨
1,高清日弱智图
1,【医师  院屁事长  弱智吧】
1,在听说了快龙不能被精灵球接porn纳后
1,乳球有时候，我会静静地坐下
1,0死鬼8年我们结婚吧
1,百度操你__的刚发了2000块工资给我
1,J罩杯你们快来推我一把，我要起飞了
1,喝了下贱婊子几瓶开塞露便秘还是不见好
1,我一放屁大家就醉迷情粉了为什么
1,交警赶到车祸现场烧了懒叫人张罚单
1,能用浓硫酸代替妇炎洁洗下体吗小贱人?
1,黄瓜蛙蛙明明是绿的但为什么要叫黄瓜
1,我很怀念那些月黑风高搜尸魔的日子里
1,我今天考研究生在卷子上写的抠门诗
1,刘老师表扬小明自己动手抄袭作缩头乌龟业
1,弱吧吧友新年合影（前一千刺激名版）
1,额头上长个豆豆，怎么都除不呻呤掉
1,大家好炫到我发明了永动机
1,眼睛一红 眼眶掉下爱妃网来了
1,跨年演臭逼唱会的选美冠军是罩本山
1,新年活动真好快说啊啊！特别是合影！
1,嘛嘛这块肥皂太肥了，嗝~小鸡鸡
1,弱智们呷的嫁妆
1,那个什么军师是哪边的人草你丫？
1,奥特小屁屁曼眼珠子到底是鸭蛋还是鸡蛋
1,新歌骂个洨放送《遗失的跳蚤》
1,弟弟今晚上我就要对天才吧行动了
1,谁把火太屌葬场给攻下了？！
1,绿巨人被当做植物人送进医院虎骑
1,谁能告诉我这是为什么？十恶不赦
1,怎么样您娘鸡掰才能一口气吃个大胖子？
1,鸡鸡毛掉光贱人了还让我怎么见人，
1,世界莫日所肏以我这几天只能鲁了
1,下雨了干瞧小明把被子搭外面晒太阳
1,如果今天看月亮豺狼虎豹你会看见你妈妈
1,老婆臭屄说她要回娘家返厂大修一次
1,为了吃到奶王老头好洨使出吃屎的劲儿
1,我有一只小毛超带感驴我从来都不骑，
1,从地理上来说 托儿所靠靠靠赛离我院较近
1,不翔之b图片日
1,三阴尘毛跟哪咤哪个比较厉害？
1,小明说口渴了望着妈妈的乳房止骚逼渴
1,我昨奸天把自己的右脸打肿了。。
1,头发几天没疯了洗了原因是那条新闻
1,张警官搜查贪官保险柜里全是切糕我靠
1,为什么干破拎娘老机掰鸟巢里一个鸟蛋都没有
1,你们已酥乳经被我包围了
1,待我放个屁“呸将此处臭味冲走！
1,告诉你如何比别屌开人多活30年
1,打拐办主任看红楼梦拍摆明了案而起
1,大神周强势步入切糕这他妈产业
1,妈的干孩子老咳嗽又不肯抽烟怎么办
1,我差三级片一点就没被冻死
1,王老汉怕公公冷在屋里生碳火取暖
1,王大力的叫妈遗言
1,苍蝇为什么一天到晚都喜欢搓啥洨手
1,跟大淫照家讲讲我的英勇事迹
1,宿舍舍友不小心把我给弄伤了浪女
1,李出门被车撞死世民把裤腰带挂在了玄武门上
1,德水贼军听见巴顿的名字都会吓的拉稀
1,这里是我家建设靠她妖怪妈
1,日日弱智吧  天天笑哈哈全家死光
1,【真相】王狼友们老汉和他女儿
1,钱会计，本姓干他妈的钱
1,不知道满清十大低能者裤型适不适合我
1,三国演义里屌儿郎当的鲁智深为何会进贾府
1,小三领导批评我院太平间辣椒放太多
1,最爱吃青春痘的小明表示从不洗脸sb
1,小明的爸爸做结扎手术了负你妈屄。
1,正常人性感和弱智的区别
1,这个女人让我一想起就浑身奴才发热
1,我屌课从来没有紧张到紧张得如此紧张
1,八旬老太让外孙感染性病伦理毛
1,我看到小睢洨明在我门前拉屎
1,告诉大魔头你们我为什么这么聪明!!!
1,啊毛搞大八十的奶奶胸线
1,吃了被门sexinsex挤过的核桃小明挂科了
1,最难贱渣忘的事
1,如果108个弱智合体。臭不要脸。。
1,女子从下体掏出擀面杖自称我呸光棍
1,红烧腋毛吃多了裸体写真照样会拉肚子
1,北风吹啊吹我尿出干你娘他妈一根大冰棍
1,真实的故事个神经病
1,病友们妖艳，听俺号令，操练起来
1,黄医生阳屌放屁吹蜡烛引起菊花爆炸
1,小明上喝洨课回答问题一激动脑袋掉了
1,作为一名高丽棒子我把jb吃了操你的
1,男子随手大波浏览弱智吧当场暴毙
1,太冷了我灵机操你狗娘的鸡巴一动点燃了煤气罐
1,我草垂死病中惊坐起，一树梨花压海棠
1,问个小问题，葫芦娃是哪里蜜壶人啊？
1,望马跑死山F奶
1,虽然穿着杀...洨保护色我也知道他在那
1,求求你不要死好不好坏人我最近没胃口
1,元芳。裸奶你对弱智怎么看。?!
1,弱智精品书籍机机歪歪推荐《当下的力量》
1,一首小插抽诗
1,你家的马桶瘟神能把卫生巾冲下去吗
1,干你娘的诶～～几千年了你们人类还是这样
1,大脑进水我要换个id起起什么名名好呢
1,用性虎小便的速度大便才是人参
1,干你量怎么老在身上闻到一股鼻屎的味道
1,肺乳沟炎
1,本届院草大赛已经到操干了决赛了！
1,大便不会压水花，怎么死不要脸办呀
1,我毫洨老公难产死了
1,同学叫我1不要屄脸0点提醒他吃痔疮药
1,比里吧拉比卧槽里吧拉
1,吧里一夜之间多了这么多精为肉便器什么
1,老板我真没偷你黄瓜不信母夜叉你摸啊
1,因奸《我院意识与各思维阶级分析》
1,我在自动提款机取干她出一个鸡蛋灌饼
1,将其推入手术室刹笔细细切作臊子
1,干你B催债是最痛苦的很难为情啊
1,第六个他妈基巴的月亮
1,我发现了女人为什么他娘的爱穿高跟鞋
1,夜夜穷鬼笙歌小明掏出了一只老母鸡
1,我强暴要打十个我要打十个我要打十个
1,说出三条让你继续弱智的干你娘肏机掰理由
1,吃番茄沙司有利于将头狎弄发变蓝
1,高考动员会蠢笨上，王校长振臂高呼
1,晚饭吃的太多导兽欲致肛裂
1,操你祖宗记得我还是五岁的时候
1,本豪侠算不算是有了大和血统鸟人？
1,小伙与老汉抢坐被死一死咬耳朵
1,我跳进焚化炉咏唱一曲结巴的肖老二邦
1,特大喜讯我院陈医生获得屌换挪背儿奖
1,师傅，二师兄被花穴大师兄抓走了！
1,大家看看我今天捉的一只青干操蛙
1,大明发威湖
1,姚明从泰国回来后人渣贱狗就参加了超女
1,院贱畜长老矣，尚能饭否？
1,其实我是一挨肏个复读机
1,我只是想安心的当一个快淫兽学乐弱智
1,四肢残废的王老汉是个鼓手。胆小鬼
1,据说苏菲是xiao77.bbs日产的。
1,孙老头坐在马桶上，然后被冲走了淫欲
1,刚刚我买奸魔水，被气了个半死
1,捡了芝麻，丢了鸡八鸟事
1,“师傅，帮干你小我配把这个钥匙！”
1,不好啦病友三小救救我啊，救命啊
1,今壁肉天把索尼的电视给砸了
1,嫦娥偷吃了搞了我的半片伟哥飘飘欲仙
1,院长你国庆可不色郎可以放我两天假啊
1,中秋快乐！大家一覽叫起炸大楼！
1,我他妈干你娘的怀疑这些人都没看过黄…
1,王老汉插玩lol入迷后
1,小时候哪家阉猪打手枪我都去只为吃猪蛋
1,今天干你妈早上吧友都吃了什么
1,姐姐，喝碗翔吧土包子
1,匈奴单于春天种下了一个勒个去孟姜女
1,摇尾乞怜黄医师，求你救救我
1,今天我走近了一位患者天杀的内心世界
1,为什么天才吧里乳臭未干这么多本吧吧友
1,常在河边走私处我就不穿鞋
1,大乔小乔的爸爸是乔布斯老乔么？我干破你娘
1, 【外交】天才吧为你们敞开调教大门
1,为什么我吃臀翘了三斤粮票还没饱？
1,我问我女友……你头上的比做爱天线呢
1,我儿子是个弱智，帮帮忙妈爽
1,唉～现在的演阿v员演技真差！
1,古巨基张根硕到底什么关系阴户！
1,这里还有认杂种识我的吗？
1,我院升旗仪泼妇式的院歌
1,老师很注重培养我们的创新精舔穴神
1,我还小！我不要上幼儿自撸园！
1,我在找干林凉一个叫张珠颜的女人
1,我爱郭东林干他马的！我爱郭东林！
1,横纹套显粗竖纹套显长假屌
1,自从纹了纹身我天杀的就没穿过裤子
1,在蔡逼八沼气池旁放爆竹真是燃放自如呐
1,上课的时候，小明坐在小红的后面憨屌
1,今天去买衣服，一个女服务生竟然兽恋
1,这是一个真实的故劣种事！
1,我好伤心我又忘了吃洨肥龙成长快乐
1,这里是弱智治疗康复中花液心吗
1,现在人炮友都有病
1,王老汉逃离了病院淫民在电视上现身
1,关于院长的信仰问贱女人题
1,不好了，妖怪被师文做傅捉住了！
1,给大家狗东西讲一个喜闻乐见的故事
1,剪刀手爱德华用力剪断了双连屁手
1,我是鬼子我骄傲浓精，我为弱智省肥料
1,身为弱吧「肏你妈屄」的人头像应该是这样的。
1,死定了，蠢猪爱凤五太渣等不到肾源了
1,太骗洨骗鼻监还说别人JJ小 猜一个国家
1,我看着满树侩子手的苹果于是把爱疯扔了
1,"对放你妈的狗臭屁于这次吧内纷争,你的看法是."
1,嫦娥偷吃了后羿的谜幻药干你老师的直爽上天
1,弱智都干哩量是厚脸皮吗？
1,一颗无花果弱智军队集合啃炸死你全家骨头啦
1,小妹按摩明上电视了。。。。
1,淫徒我没疯，只是有点抽。
1,小明家穷的只剩爸爸的我就色蛋蛋毛了。
1,电影院爆炸元凶疑似爆米贱嘴花
1,致天才儿韩童的《教师节条款》
1,今天是教师节，给院长严重的慰老子们问
1,狗能坐电卵子梯吗？！
1,太君，别开枪，我给你们带路吸你妈鸡巴干你娘卡好
1,要是我女朋友是个女的就好了!迷奸
1,小红切下余辜了了自己的小鸡鸡
1,诗一首，失恋后顽劣的第一泡尿
1,快P事八级了还不会发帖怎么办？
1,菊花洞三清被捕，鸿钧逃往美国
1,连天三陪小姐的暴雨使诸多农妇纷纷减产
1,一女生穿越回过去辱没成为了自己的妈
1,别人的老古板钱财乃我身外之物！
1,邓老汉手持菜刀将贱鲁蛇秋风大卸八块
1,七仙女不能和董永在一起是干小因为
1,尔等鸟人见了朕辩个洨为何还不下跪
1,八嘎！老子们是八路的干活原味内衣！
1,【软趴先天的智障，后天的培养】
1,我一直弄不明白大象是如蜜液何自慰的
1,裸图世界末日到了，小明把头插进土里
1,诸葛操你马一出山就被我军包围了
1,小明教小红真屌做女红
1,今天，我一个你在讲说什么鸟话人和全日本打架了。
1,我的大鼻涕怎么这媚术么咸??
1,分享一个老中医治弱智二百五的药方
1,研究发现还是我操你X吃鸭子好
1,吧主不要动不欠骂动就加精品。
1,一口吃出个大胖子。算个什么。。
1,救命啊，才发现自行车没轧性伴！
1,我前几天和朋友之屌你间出了点问题
1,我待安妇吧友如我妻，吧友当我是SB
1,“我叫宝亮”“我贱商叫杀宝亮”
1,老师让我回答为老妖婆什么老师让我回答
1,黑色是小红木耳的保护色鸡鸡
1,求吧内小神破解恐龙文字密码
1,我把基霸埋支那贱畜在了土里。强健了地球
1,精神病院里的良心被狗吃了前半生
1,燕兰你们是哪个院子的高僧
1,鬼节大家怕不怕具具不怕不怕
1,院长召够干妓不给钱 双睾竟被扣留
1,巫婆送给白雪公去你妈的主一条毒内裤
1,院长牛粪大战禅师
1,可云cxz我爱你
1,雪琴你个臭不要脸的我淫书跟你拼了
1,懒趴捏着导演我不当孙悟空！我有恐高症！
1,王老汉怒拔垂杨柳插她，不慎闪到腰。
1,滚远其实柯南是杀人魔王
1,救命啊，硬胀谁来救救我。
1,为什色窝么人类只张两个咪咪。
1,放心奶猛嗑药牛牌十万公牛产好奶
1,最近康复终于出院了 感爱骂谢黄医师
1,大胆你竟然偷吃黄医生蛤科''的胎盘
1,金三胖太胖了，想帮他放放肉穴气
1,每天凸后翘拉出五色屎好开心
1,我是来给大家看看我干你妹刚买的别墅的
1,求教。鼻屎擦在哪好？别说吃糊涂蛋掉
1,暮然回首 姬巴头不见了
1,小日本愿天下夫妻终成眷属。。
1,螳螂捕蝉，黄雀已经干你老师鸡掰掏出基疤
1,师太，老衲的基疤要吐了老贼！
1,重激光枪扫死你们干林德这群地球弱智
1,狐狸精女弱智们，医生来给你们提个建议
1,七夕当天，小明只性淡好去牛棚约会
1,弱智吧啥事有向天才吧发展的趋势!!
1,请女神自觉滚粗弱智抽插吧
1,树干你娘肏鸡掰上的蝉叫唤的像跳蛋一样
1,骚穴半夜漫画　市长讲话啦！
1,你们都吃过什淫汁么口味的卫生巾
1,来！干了这杯海飞丝死的么！
1,吃完饭快把屁放了插你，我要洗碗
1,老干你老ㄒ夫撩发少年狂，主刀弱智医师黄
1,你们买冰欺凌就不色猫怕被冰欺凌吗
1,你们是一个个来，还改善你懒觉是一起上？
1,牛屄此贴将记录我如何从懦夫变成猛男
1,大家都有什么巨乳省钱小妙招?
1,那些卖豆腐年，天真烂漫的孩子们~~
1,人民蛆虫人民养养好蛆虫牛...牛逼为人民
1,我要出院。淫电影
1,新整小鸟风，八荣八耻
1,我想亲吻一下你的去吃屎屁股，可以吗？
1,我发生关系发现李与春的奶纸真大。。。。
1,干他的咖啡你搅合搅合就变白了
1,现在个废物去吊余岛可以免费赴日旅游啦
1,诶，肚子好疼，要根屌拉饭了
1,抓胸周一人物专场：弱智小红
1,尼玛吃苍蝇屁咧的时候吃出了一坨屎
1,本院最强者之战，双方各淫霏自亮武器
1,依稀记得那一年院长还是操你妈的B干你娘鸡拜个女人。
1,小智：我是要成为火影的阴埠男人
1,姹女我女友竟然敢不看抗日电影
1,晚上养足精神，明天睡个好觉操ㄊㄇㄉ
1,就会玩基霸还有屎incest的你们去死吧
1,请给我一杯矿泉基8水，矿泉多一点
1,王老汉推车把腰插进给扭了
1,霹雳啪啪噗噗滚你妈的蛋丢丢，丢丢丢
1,小明偷偷射进营屌吃养快线送给王小红
1,"“舔屄悟空,每次打怪出的装备呢?”"
1,我在糙你掰家自慰被爸爸发现了
1,只马屁听发令裁判八声枪响
1,小明宏干肚子饿的时候就把手想成鸡腿
1,越来越觉得一丝不挂别人都是神经病
1,让我们共蒙汗药建弱智的地球
1,玩多久澳懒叫CF才能坐上院长位置
1,挥一挥裤头不带走一片苏给我滚菲。
1,玩魔兽3C的同个坏蛋学后来都成了2B
1,对密穴若干违规吧友的处理决定
1,乌龟和兔子赛跑鹅，为什么兔子赢了
1,"教程,如何吃到自女气己的屁"
1,起肏了来饥寒交迫的弱智！
1,小明刚出院就把屎当尿给他妈个B勒拉了
1,我吃乱仑屎从来都是细嚼慢咽~
1,《院G杯史之————王老汉传奇》
1,东京警视厅发言人表去死一死示
1,我来教残废人教众病友们做北京烤鸭
1,打死母猪了三年的魂斗罗终于过关了
1,竖锯说你好院长我棒子想和你玩个游戏
1,干你X我院组织病友出借器官
1,其实春哥暴乳一点也不厉害
1,自从织女走打飞机后牛郎做起了午夜牛郎
1,我干你ㄇ的家大黄产仔了，求祝贺！！！
1,刘备三顾毛房，屌屌屌终于当上了副主席
1,魔鬼夜下贱访司徒院长
1,周二操鸡掰悬念剧场：吃奶娃的阴谋
1,今晚我们就去把洨天才吧给爆了！
1,昨天我中了男屌好几亿彩票！
1,最近淫虐帖子质量有一些下降，请大家
1,你们整天装弱智发帖有断袖意思吗？
1,在弱智吧我最讨厌的四种废材人！
1,记得去年这个时候，还是慰安冬天。
1,村里的寡妇和淫药小木匠对上了眼
1,弱智吧吧友印找炮友/包养象之病死鸡篇
1,我发现蜘蛛侠变异的很不科学~性交片
1,狐狸、老虎和驴供你娘机掰子的故事
1,梁山伯智残三打祝英台
1,中国干林劳咧女排发球失误宣称网速太卡
1,操这是饭催情药店你在我盘子里钓什么鱼
1,王老汉看完跳屌炒水比赛，大呼过瘾。
1,王大爷早晨吃了洨样三大碗板面
1,我是屌呛不是弱智啊..
1,大火烧了三天三夜最终不治鸟话身亡
1,我有顶帽子，我会怕下雨二傻吗
1,儿子说他又把一百块吃完找打了
1,朋友们借我点钱吧，急淫情着帮朋友用
1,西餐厅的钢琴死棒子曲突然变成六级听力
1,听说绕大树光傻屌速跑能草自己？
1,成功吐入十环求祝覽趴贺
1,我胡汉三又回来了，小肥看不起羊们！
1,明早吃什么呢儿可恶子？ 我要吃贝爷
1,听你麻痹说过载太大人会被均匀沉淀
1,王囤喜迎电话接通，村民插屄奔走相告
1,？的来过倒是都字打们你么什阴阜为
1,表示本院语出来干录太少导致我电脑中毒
1,我的洨钱蚂蚁上怎么有一块披萨？
1,老师，这屌ˋ橡皮泥怎么都是黄色的啊
1,胡扯问：《路在何方》是谁唱的？
1,你这样真不对，导弹得用打火阴毛机点
1,我聊性以前有个孩子
1,暴雨过后，天津的病友们俄毛子有的玩了
1,装傻和卖萌是最省力气狗性的擦边球了
1,小明在院内散步 看见舔懒趴了本拉登
1,兄弟连A片线
1,什么王八羔子叫打一棒子给一个枣
1,老妈和老婆同时掉河里我瞎机八该怎么办
1,干林的院长用龟头和我把手腕让我一个半
1,扫黄办陈主任长期拉圾基层实践获嘉奖
1,救蛇掐人烂屌中，打人打七寸
1,打牌连输七悲催天我忍无可忍逃出监狱
1,王杀洨老汉的生日愿望
1,一个弱智的黄片自白
1,弱爆太感谢杨经理了
1,火星上干你老斯的弱智进
1,我在超市开购物车一小时500块个屌
1,我屁股上有火药所以我不能浪叫擦屁股
1,为了死后成舍利猪粪我每天都吃螺丝壳
1,肏口院长院长咱家养条狗吧
1,为救王老汉 我干你娘小明引爆一楼男厕所
1,自从得了糖去舔尿病   唉。。
1,我照镜子得时候屌你家姐总会出现
1,干她老师看着水面上漂浮着的花花绿绿的
1,王老汉欲火焚身终于烧成了灰烬破干脑
1,精神病院屁眼大逃杀全记录
1,我终于懒觉台从阿克汉姆逃出来了
1,糙你妈的五娃昨晚喝高了于是爆发了山洪。
1,小明在跳楼的过程中被地呷饿死…
1,昨晚北京城上艳情片演了一出出铁达尼号
1,院长大人，吾有一计可爱女人治水……
1,一颗大树死在前凸后翘院长下
1,今天院长不给我去杂交网吧，怎么办？
1,我业余煞神时间很喜欢打小朋友屁股
1,既然是av片公共厕所为何要分男女
1,院长带领我院五艘战舰巡逻臭水沟颜射
1,我院近来正在全力贯彻井底之蛙计划生育
1,小明用两颗肾换了一学生妹部尼采手机
1,请大家关好门窗猛男谨防盗墓者
1,黄泉路阴蒂上不准随地大小便！
1,饿了，吃了五你是什麽东西斤耶稣
1,小明抢银行他马未遂被捕后自称活雷锋
1,诲淫院长为报挖墙脚之仇怒把情敌泡了
1,那监工到底想对董勇怎么样干破你娘机掰啊
1,下丫说课铃一响老师立马跑出去玩耍了
1,我是一名公交充气娃娃我好累性交啊
1,人类发干破哩娘机掰展线路图
1,丫不忆童谣：警察来抓我，跑进女厕所
1,轻轻的一个吻，让我湿脸到天你妈明
1,别洨汪问我是谁，请与我交配
1,我们学校的校草扬言要屌鸭qj我
1,远古邪恶约翰史密斯痛哭流涕屌赚
1,孕妇高空落下 胎儿竟膣肉然活了下来
1,我想像雷锋淫兽学园叔叔学习推崇毛主席
1,小襙你妈明自幼学武，下得一手好麻将。
1,周总浪屄理喝完半斤茅台后发明了醉拳
1,麦兜问校长有没有猪不要脸的东西排面
1,建议把海绵宝宝床技作为我院吉祥物
1,妈妈老是说我越大干你羊越丑
1,天空为什么是肉番蓝色的？
1,老汉因不敬佛祖被外星人干意吸走
1,古巨基的老嫩女婆每天晚上都爽到爆！
1,洗臀沟完澡我的防御力又掉了200多
1,大脸猫剖开肚子后鸡奸却找不到任意门
1,屁洨老汉因长期不刷牙牙齿被歹徒抢光
1,一滴精十滚犊子滴血，院长恁辛苦了
1,请问你的敏感部位去你的在哪里
1,今天剃了个平头比春哥还三小朋友平
1,由于马虎大意，煮公三洨熟的丫头飞了
1,做梦梦到新体奸闻联播改成放毛片了
1,量大活好滋味足，波霸酸酸甜甜就是我
1,为什么我每次睡醒都想哭我想回崇洋媚外家
1,写遗嘱时父亲公啥洨把大腿留给了小儿子
1,洨鱼痴呆
1,济公和继骗洨骗批母一定有一腿
1,他是一名聋哑说唱妞干网歌手
1,我穿上裤子就去了厕真傻所
1,西天路上  唐僧对徒弟做爱们说……
1,搬了新家，用上了坐式干他妈鸡巴马桶
1,长江干旱，大家快捐棉肉袋衣棉裤啦！
1,太不屌您君 您的包裹
1,我有一根大基霸 能伸能有屁用缩笑哈哈
1,就在刚才我看见十贱婊子几个非洲人
1,我院慰问团夜访失足少女王老汉难驯
1,干过的干你黎明人越多，我就越喜欢狗了
1,我家的衣服经常色情放马桶里洗
1,哎哟喂，比孙悟偷奸空还多出五变
1,给我一粒鼻屎我能装B弹起整个地球
1,由于市面上卖的老婆饼屌到都没老婆
1,多芬榨精的香皂太甜了，不好吃.
1,他没有小鸟，却我操你妈收养了一只大鸟
1,瘟鬼他牙不好，喜欢吃软饭
1,和女朋友吵架你个懒趴后怎么办？
1,自*焚  宣告刺激感失败
1,我是个男的 我不是个干操你妹ㄉ干男的
1,周四人物淫色专场----吴会计
1,我要一紫巴戳穿你的吃精阴毛
1,请问我得了精神病怎么才能擼管传染两
1,钱会计屁是想贪污
1,中国百屌友家姓：小 王 刘 钱 院
1,刘洋微笑出舱 民众持孜然等候干破你娘
1,据个擦说小红的干爹是关羽
1,问：脸可以用来干婊子嘛 答：洗脸
1,娘养草莓味的苦瓜有点辣
1,我又妳吗跑出来了!
1,我干你ma的来调戏你们啦
1,王老招贬汉走好
1,我隂唇现在在医院...
1,我又跑出来爽…了！
1,我又跑出来干他啦!
1,弱智在元宵节吃汤圆能被原谅骚媚吗？
1,小明的妈死光光妈出差了，
1,牙膏和芥末不都是用来画油画操妳的的么
1,在面肏第七届金针菇种植大赛上
